InternalSiteID,Alamat4,Funcloc
MRH-09-011,Kabupaten Barito Kuala,100000057794
MRJ-02-001,Kabupaten Sijunjung,100000002510
MRJ-02-002,Kabupaten Sijunjung,100000002511
MRJ-02-003,Kabupaten Sijunjung,100000005268
MRJ-02-004,Kabupaten Sijunjung,100000005967
MRJ-02-005,Kabupaten Sijunjung,100000057651
MRK-11-001,Kabupaten Merauke,100000004847
MRK-11-002,Kabupaten Merauke,100000004917
MRK-11-003,Kabupaten Merauke,100000005705
MRK-11-004,Kabupaten Merauke,100000005721
MRK-11-005,Kabupaten Merauke,100000005722
MRK-11-006,Kabupaten Merauke,100000005723
MRK-11-007,Kabupaten Merauke,100000005724
MRK-11-008,Kabupaten Merauke,100000058851
MRN-01-001,Kabupaten Pidie Jaya,100000002512
MRN-01-002,Kabupaten Pidie Jaya,100000002514
MRN-01-003,Kabupaten Pidie Jaya,100000002517
MRN-01-004,Kabupaten Pidie Jaya,100000005112
MRN-01-005,Kabupaten Pidie Jaya,100000012965
MRN-01-006,Kabupaten Pidie Jaya,100000051538
MRN-01-007,Kabupaten Pidie Jaya,100000051546
MRN-01-008,Kabupaten Pidie Jaya,100000055049
MRS-10-001,Kabupaten Maros,100000000541
MRS-10-002,Kabupaten Maros,100000000542
MRS-10-003,Kabupaten Maros,100000002518
MRS-10-004,Kabupaten Maros,100000002520
MRS-10-005,Kabupaten Maros,100000003911
MRS-10-006,Kabupaten Maros,100000004934
MRS-10-007,Kabupaten Maros,100000012967
MRS-10-008,Kabupaten Maros,100000012969
MRS-10-009,Kabupaten Maros,100000058931
MRT-03-001,Kabupaten Tebo,100000000543
MRT-03-002,Kabupaten Tebo,100000002525
MRT-03-003,Kabupaten Tebo,100000002526
MRT-03-004,Kabupaten Tebo,100000002528
MRT-03-005,Kabupaten Tebo,100000002530
MRT-03-006,Kabupaten Tebo,100000002531
MRT-03-007,Kabupaten Tebo,100000002532
MRT-03-008,Kabupaten Tebo,100000002533
MRT-03-009,Kabupaten Tebo,100000002534
MRT-03-010,Kabupaten Tebo,100000002536
MRT-03-011,Kabupaten Tebo,100000002537
MRT-03-012,Kabupaten Tebo,100000006030
MRT-03-013,Kabupaten Tebo,100000012971
MRT-03-014,Kabupaten Tebo,100000057722
MSB-10-001,Kabupaten Luwu Utara,100000002539
MSB-10-002,Kabupaten Luwu Utara,100000002541
MSB-10-003,Kabupaten Luwu Utara,100000002542
MSB-10-004,Kabupaten Luwu Utara,100000002543
MSB-10-005,Kabupaten Luwu Utara,100000002544
MSB-10-006,Kabupaten Luwu Utara,100000002545
MSB-10-007,Kabupaten Luwu Utara,100000002546
MSB-10-008,Kabupaten Luwu Utara,100000002547
MSB-10-009,Kabupaten Luwu Utara,100000012972
MSH-11-001,Kabupaten Maluku Tengah,100000000011
MSH-11-002,Kabupaten Maluku Tengah,100000000544
MSH-11-003,Kabupaten Maluku Tengah,100000000545
MSH-11-004,Kabupaten Maluku Tengah,100000002548
MSH-11-005,Kabupaten Maluku Tengah,100000002549
MSH-11-006,Kabupaten Maluku Tengah,100000002550
MSH-11-007,Kabupaten Maluku Tengah,100000002551
MSH-11-008,Kabupaten Maluku Tengah,100000004433
MSH-11-009,Kabupaten Maluku Tengah,100000004916
MSH-11-010,Kabupaten Maluku Tengah,100000005072
MSH-11-011,Kabupaten Maluku Tengah,100000005801
MSH-11-012,Kabupaten Maluku Tengah,100000012974
MSH-11-013,Kabupaten Maluku Tengah,100000012976
MSH-11-014,Kabupaten Maluku Tengah,100000058832
MSJ-03-001,Kabupaten Mesuji,100000000546
MSJ-03-002,Kabupaten Mesuji,100000000547
MSJ-03-003,Kabupaten Mesuji,100000000548
MSJ-03-004,Kabupaten Mesuji,100000000549
MSJ-03-005,Kabupaten Mesuji,100000002552
MSJ-03-006,Kabupaten Mesuji,100000002553
MSJ-03-007,Kabupaten Mesuji,100000004976
MSJ-03-008,Kabupaten Mesuji,100000005404
MSJ-03-009,Kabupaten Mesuji,100000014725
MSK-03-001,Kabupaten Tanjung Jabung Timur,100000002554
MSK-03-002,Kabupaten Tanjung Jabung Timur,100000005023
MSK-03-003,Kabupaten Tanjung Jabung Timur,100000005024
MSK-03-004,Kabupaten Tanjung Jabung Timur,100000057678
MSK-03-005,Kabupaten Tanjung Jabung Timur,100000057703
MTK-03-001,Kabupaten Bangka Barat,100000000551
MTK-03-002,Kabupaten Bangka Barat,100000000553
MTK-03-003,Kabupaten Bangka Barat,100000000554
MTK-03-004,Kabupaten Bangka Barat,100000002555
MTK-03-005,Kabupaten Bangka Barat,100000012978
MTK-03-006,Kabupaten Bangka Barat,100000012979
MTK-03-007,Kabupaten Bangka Barat,100000015223
MTR-08-001,Kota Mataram,100000000555
MTR-08-002,Kota Mataram,100000002558
MTR-08-003,Kota Mataram,100000005365
MTW-09-001,Kabupaten Barito Utara,100000000557
MTW-09-002,Kabupaten Barito Utara,100000002563
MTW-09-003,Kabupaten Barito Utara,100000002565
MTW-09-004,Kabupaten Barito Utara,100000012985
MTW-09-005,Kabupaten Barito Utara,100000014726
NAB-11-001,Kabupaten Nabire,100000004920
NAB-11-002,Kabupaten Nabire,100000004928
NAB-11-003,Kabupaten Nabire,100000004929
NAB-11-004,Kabupaten Nabire,100000004932
NAB-11-005,Kabupaten Nabire,100000005081
NAB-11-006,Kabupaten Nabire,100000012987
NBA-09-001,Kabupaten Landak,100000002566
NBA-09-002,Kabupaten Landak,100000002568
NBA-09-003,Kabupaten Landak,100000002569
NBA-09-004,Kabupaten Landak,100000005505
NBA-09-005,Kabupaten Landak,100000005506
NBA-09-006,Kabupaten Landak,100000005619
NBA-09-007,Kabupaten Landak,100000012989
NGA-08-001,Kabupaten Jembrana,100000002570
NGA-08-002,Kabupaten Jembrana,100000002572
NGA-08-003,Kabupaten Jembrana,100000002574
NGA-08-004,Kabupaten Jembrana,100000002575
NGA-08-005,Kabupaten Jembrana,100000012992
NGB-09-001,Kabupaten Lamandau,100000002576
NGB-09-002,Kabupaten Lamandau,100000007574
NGB-09-003,Kabupaten Lamandau,100000014727
NGB-09-004,Kabupaten Lamandau,100000014922
NGB-09-005,Kabupaten Lamandau,100000053498
NGB-09-006,Kabupaten Lamandau,100000058881
NGP-09-001,Kabupaten Melawi,100000002578
NGP-09-002,Kabupaten Melawi,100000006138
NGP-09-003,Kabupaten Melawi,100000007864
NGP-09-004,Kabupaten Melawi,100000007869
NGP-09-005,Kabupaten Melawi,100000012994
NGP-09-006,Kabupaten Melawi,100000021724
NGW-07-001,Kabupaten Ngawi,100000000559
NGW-07-002,Kabupaten Ngawi,100000002579
NGW-07-003,Kabupaten Ngawi,100000004770
NGW-07-004,Kabupaten Ngawi,100000005005
NGW-07-005,Kabupaten Ngawi,100000005442
NGW-07-006,Kabupaten Ngawi,100000012997
NGW-07-007,Kabupaten Ngawi,100000012998
NJK-07-001,Kabupaten Nganjuk,100000000560
NJK-07-002,Kabupaten Nganjuk,100000000563
NJK-07-003,Kabupaten Nganjuk,100000002584
NJK-07-004,Kabupaten Nganjuk,100000002586
NJK-07-005,Kabupaten Nganjuk,100000002589
NJK-07-006,Kabupaten Nganjuk,100000010150
NJK-07-007,Kabupaten Nganjuk,100000013000
NJK-07-008,Kabupaten Nganjuk,100000013001
NJK-07-009,Kabupaten Nganjuk,100000053928
NLA-11-001,Kabupaten Buru,100000000564
NLA-11-002,Kabupaten Buru,100000000565
NLA-11-003,Kabupaten Buru,100000004948
NLA-11-004,Kabupaten Buru,100000004949
NLA-11-005,Kabupaten Buru,100000004950
NLA-11-006,Kabupaten Buru,100000004986
NLA-11-007,Kabupaten Buru,100000005075
NLA-11-008,Kabupaten Buru,100000058867
NLA-11-009,Kabupaten Buru,100000058868
NMR-11-001,Kabupaten Buru Selatan,100000058828
NNK-09-001,Kabupaten Nunukan,100000002592
NNK-09-002,Kabupaten Nunukan,100000002594
NNK-09-003,Kabupaten Nunukan,100000003800
NNK-09-004,Kabupaten Nunukan,100000007321
NNK-09-005,Kabupaten Nunukan,100000007569
NNK-09-006,Kabupaten Nunukan,100000013004
NNK-09-007,Kabupaten Nunukan,100000013005
NPH-05-001,Kabupaten Bandung Barat,100000000567
NPH-05-002,Kabupaten Bandung Barat,100000000568
NPH-05-003,Kabupaten Bandung Barat,100000002595
NPH-05-004,Kabupaten Bandung Barat,100000002596
NPH-05-005,Kabupaten Bandung Barat,100000002597
NPH-05-006,Kabupaten Bandung Barat,100000005457
NPH-05-007,Kabupaten Bandung Barat,100000007330
NPH-05-008,Kabupaten Bandung Barat,100000007339
NPH-05-009,Kabupaten Bandung Barat,100000007340
NPH-05-010,Kabupaten Bandung Barat,100000007343
NPH-05-011,Kabupaten Bandung Barat,100000007359
NPH-05-012,Kabupaten Bandung Barat,100000013006
NPH-05-013,Kabupaten Bandung Barat,100000014731
NPH-05-014,Kabupaten Bandung Barat,100000014732
NPH-05-015,Kabupaten Bandung Barat,100000014733
NPH-05-016,Kabupaten Bandung Barat,100000014734
NPH-05-017,Kabupaten Bandung Barat,100000014735
NPH-05-018,Kabupaten Bandung Barat,100000014736
NPH-05-019,Kabupaten Bandung Barat,100000015227
NPH-05-020,Kabupaten Bandung Barat,100000018160
NPH-05-021,Kabupaten Bandung Barat,100000018169
NPH-05-022,Kabupaten Bandung Barat,100000018170
NPH-05-023,Kabupaten Bandung Barat,100000018174
NPH-05-024,Kabupaten Bandung Barat,100000018253
NPH-05-025,Kabupaten Bandung Barat,100000048090
NPM-02-001,Kabupaten Padang Pariaman,100000000569
NPM-02-002,Kabupaten Padang Pariaman,100000000570
NPM-02-003,Kabupaten Padang Pariaman,100000002601
NPM-02-004,Kabupaten Padang Pariaman,100000002603
NPM-02-005,Kabupaten Padang Pariaman,100000005278
NPM-02-006,Kabupaten Padang Pariaman,100000005279
NPM-02-007,Kabupaten Padang Pariaman,100000005289
NPM-02-008,Kabupaten Padang Pariaman,100000006261
NPM-02-009,Kabupaten Padang Pariaman,100000006814
NPM-02-010,Kabupaten Padang Pariaman,100000014737
NPM-02-011,Kabupaten Padang Pariaman,100000057622
NPM-02-012,Kabupaten Padang Pariaman,100000057643
NPM-02-013,Kabupaten Padang Pariaman,100000058739
NPM-02-014,Kabupaten Padang Pariaman,100000058741
NPM-02-015,Kabupaten Padang Pariaman,100000058745
ODS-10-001,Kabupaten Kepulauan Siau Tagulandang Biaro (Sitaro),100000004941
ODS-10-002,Kabupaten Kepulauan Siau Tagulandang Biaro (Sitaro),100000004995
ODS-10-003,Kabupaten Kepulauan Siau Tagulandang Biaro (Sitaro),100000005639
ODS-10-004,Kabupaten Kepulauan Siau Tagulandang Biaro (Sitaro),100000058923
PAD-02-001,Kota Padang,100000002615
PAD-02-002,Kota Padang,100000004267
PAD-02-003,Kota Padang,100000005231
PAD-02-004,Kota Padang,100000005301
PAD-02-005,Kota Padang,100000005303
PAD-02-006,Kota Padang,100000005304
PAD-02-007,Kota Padang,100000005307
PAD-02-008,Kota Padang,100000005786
PAD-02-009,Kota Padang,100000006148
PAD-02-010,Kota Padang,100000013010
PAD-02-011,Kota Padang,100000013012
PAD-02-012,Kota Padang,100000013015
PAD-02-013,Kota Padang,100000013016
PAD-02-014,Kota Padang,100000014738
PAD-02-015,Kota Padang,100000014739
PAD-02-016,Kota Padang,100000014740
PAD-02-017,Kota Padang,100000014741
PAD-02-018,Kota Padang,100000014742
PAD-02-019,Kota Padang,100000057631
PAG-05-001,Kabupaten Pangandaran,100000055543
PAG-05-002,Kabupaten Pangandaran,100000055552
PAG-05-003,Kabupaten Pangandaran,100000055568
PAL-10-001,Kota Palu,100000000207
PAL-10-002,Kota Palu,100000000578
PAL-10-003,Kota Palu,100000002616
PAL-10-004,Kota Palu,100000002617
PAL-10-005,Kota Palu,100000002618
PAL-10-006,Kota Palu,100000002619
PAL-10-007,Kota Palu,100000002620
PAL-10-008,Kota Palu,100000002622
PAL-10-009,Kota Palu,100000002623
PAL-10-010,Kota Palu,100000002624
PAL-10-011,Kota Palu,100000002625
PAL-10-012,Kota Palu,100000002626
PAL-10-013,Kota Palu,100000002627
PAL-10-014,Kota Palu,100000004903
PAL-10-015,Kota Palu,100000004904
PAL-10-016,Kota Palu,100000013020
PAL-10-017,Kota Palu,100000013021
PBG-06-001,Kabupaten Purbalingga,100000002628
PBG-06-002,Kabupaten Purbalingga,100000002630
PBL-07-001,Kota Probolinggo,100000000371
PBL-07-002,Kota Probolinggo,100000000373
PBL-07-003,Kota Probolinggo,100000000374
PBL-07-004,Kota Probolinggo,100000000375
PBL-07-005,Kota Probolinggo,100000002140
PBL-07-006,Kota Probolinggo,100000002633
PBL-07-007,Kota Probolinggo,100000005448
PBL-07-008,Kota Probolinggo,100000013022
PBL-07-009,Kota Probolinggo,100000013023
PBL-07-010,Kota Probolinggo,100000013024
PBL-07-011,Kota Probolinggo,100000014091
PBL-07-012,Kota Probolinggo,100000014653
PBL-07-013,Kota Probolinggo,100000014654
PBL-07-014,Kota Probolinggo,100000019520
PBM-03-001,Kota Prabumulih,100000005398
PBM-03-002,Kota Prabumulih,100000006080
PBM-03-003,Kota Prabumulih,100000006082
PBR-02-001,Kota Pekanbaru,100000000580
PBR-02-002,Kota Pekanbaru,100000000584
PBR-02-003,Kota Pekanbaru,100000000585
PBR-02-004,Kota Pekanbaru,100000000586
PBR-02-005,Kota Pekanbaru,100000001256
PBR-02-006,Kota Pekanbaru,100000001259
PBR-02-007,Kota Pekanbaru,100000002638
PBR-02-008,Kota Pekanbaru,100000002639
PBR-02-009,Kota Pekanbaru,100000002641
PBR-02-010,Kota Pekanbaru,100000002643
PBR-02-011,Kota Pekanbaru,100000002644
PBR-02-012,Kota Pekanbaru,100000002645
PBR-02-013,Kota Pekanbaru,100000002647
PBR-02-014,Kota Pekanbaru,100000002649
PBR-02-015,Kota Pekanbaru,100000002651
PBR-02-016,Kota Pekanbaru,100000002654
PBR-02-017,Kota Pekanbaru,100000002655
PBR-02-018,Kota Pekanbaru,100000002656
PBR-02-019,Kota Pekanbaru,100000002657
PBR-02-020,Kota Pekanbaru,100000002658
PBR-02-021,Kota Pekanbaru,100000002660
PBR-02-022,Kota Pekanbaru,100000002662
PBR-02-023,Kota Pekanbaru,100000002664
PBR-02-024,Kota Pekanbaru,100000002666
PBR-02-025,Kota Pekanbaru,100000002670
PBR-02-026,Kota Pekanbaru,100000002671
PBR-02-027,Kota Pekanbaru,100000002672
PBR-02-028,Kota Pekanbaru,100000002673
PBR-02-029,Kota Pekanbaru,100000002674
PBR-02-030,Kota Pekanbaru,100000002675
PBR-02-031,Kota Pekanbaru,100000002676
PBR-02-032,Kota Pekanbaru,100000002677
PBR-02-033,Kota Pekanbaru,100000002678
PBR-02-034,Kota Pekanbaru,100000002679
PBR-02-035,Kota Pekanbaru,100000002680
PBR-02-036,Kota Pekanbaru,100000005202
PBR-02-037,Kota Pekanbaru,100000005204
PBR-02-038,Kota Pekanbaru,100000005209
PBR-02-039,Kota Pekanbaru,100000005212
PBR-02-040,Kota Pekanbaru,100000005234
PBR-02-041,Kota Pekanbaru,100000005236
PBR-02-042,Kota Pekanbaru,100000005239
PBR-02-043,Kota Pekanbaru,100000005778
PBR-02-044,Kota Pekanbaru,100000005779
PBR-02-045,Kota Pekanbaru,100000005780
PBR-02-046,Kota Pekanbaru,100000014099
PBR-02-047,Kota Pekanbaru,100000014744
PBR-02-048,Kota Pekanbaru,100000014745
PBR-02-049,Kota Pekanbaru,100000014746
PBR-02-050,Kota Pekanbaru,100000014747
PBR-02-051,Kota Pekanbaru,100000014748
PBR-02-052,Kota Pekanbaru,100000015239
PBR-02-053,Kota Pekanbaru,100000057628
PBU-09-001,Kabupaten Kotawaringin Barat,100000000588
PBU-09-002,Kabupaten Kotawaringin Barat,100000002681
PBU-09-003,Kabupaten Kotawaringin Barat,100000002683
PBU-09-004,Kabupaten Kotawaringin Barat,100000002684
PBU-09-005,Kabupaten Kotawaringin Barat,100000005810
PBU-09-006,Kabupaten Kotawaringin Barat,100000006449
PBU-09-007,Kabupaten Kotawaringin Barat,100000006451
PBU-09-008,Kabupaten Kotawaringin Barat,100000007578
PBU-09-009,Kabupaten Kotawaringin Barat,100000013033
PBU-09-010,Kabupaten Kotawaringin Barat,100000014750
PBU-09-011,Kabupaten Kotawaringin Barat,100000014751
PBU-09-012,Kabupaten Kotawaringin Barat,100000014752
PCT-07-001,Kabupaten Pacitan,100000002686
PCT-07-002,Kabupaten Pacitan,100000002687
PCT-07-003,Kabupaten Pacitan,100000002688
PCT-07-004,Kabupaten Pacitan,100000002689
PCT-07-005,Kabupaten Pacitan,100000005355
PCT-07-006,Kabupaten Pacitan,100000005356
PCT-07-007,Kabupaten Pacitan,100000007409
PCT-07-008,Kabupaten Pacitan,100000013035
PCT-07-009,Kabupaten Pacitan,100000014753
PDA-02-001,Kabupaten Solok Selatan,100000013038
PDA-02-002,Kabupaten Solok Selatan,100000013040
PDG-04-001,Kabupaten Pandeglang,100000000589
PDG-04-002,Kabupaten Pandeglang,100000000591
PDG-04-003,Kabupaten Pandeglang,100000000592
PDG-04-004,Kabupaten Pandeglang,100000000594
PDG-04-005,Kabupaten Pandeglang,100000000595
PDG-04-006,Kabupaten Pandeglang,100000002695
PDG-04-007,Kabupaten Pandeglang,100000002699
PDG-04-008,Kabupaten Pandeglang,100000002700
PDG-04-009,Kabupaten Pandeglang,100000002703
PDG-04-010,Kabupaten Pandeglang,100000002705
PDG-04-011,Kabupaten Pandeglang,100000002707
PDG-04-012,Kabupaten Pandeglang,100000002709
PDG-04-013,Kabupaten Pandeglang,100000002713
PDG-04-014,Kabupaten Pandeglang,100000005459
PDG-04-015,Kabupaten Pandeglang,100000007782
PDG-04-016,Kabupaten Pandeglang,100000007784
PDG-04-017,Kabupaten Pandeglang,100000007795
PDG-04-018,Kabupaten Pandeglang,100000007796
PDG-04-019,Kabupaten Pandeglang,100000010406
PDG-04-020,Kabupaten Pandeglang,100000010407
PDG-04-021,Kabupaten Pandeglang,100000010408
PDG-04-022,Kabupaten Pandeglang,100000014754
PDG-04-023,Kabupaten Pandeglang,100000014755
PDG-04-024,Kabupaten Pandeglang,100000016662
PDP-02-001,Kota Padang Panjang,100000002715
PGA-03-001,Kota Pagar Alam,100000002716
PGP-03-001,Kota Pangkal Pinang,100000002717
PGP-03-002,Kota Pangkal Pinang,100000014757
PIN-10-001,Kabupaten Pinrang,100000000600
PIN-10-002,Kabupaten Pinrang,100000000602
PIN-10-003,Kabupaten Pinrang,100000000603
PIN-10-004,Kabupaten Pinrang,100000000604
PIN-10-005,Kabupaten Pinrang,100000002719
PIN-10-006,Kabupaten Pinrang,100000002720
PIN-10-007,Kabupaten Pinrang,100000002722
PIN-10-008,Kabupaten Pinrang,100000002723
PIN-10-009,Kabupaten Pinrang,100000002724
PIN-10-010,Kabupaten Pinrang,100000002725
PIN-10-011,Kabupaten Pinrang,100000002726
PIN-10-012,Kabupaten Pinrang,100000002727
PIN-10-013,Kabupaten Pinrang,100000002728
PIN-10-014,Kabupaten Pinrang,100000002729
PIN-10-015,Kabupaten Pinrang,100000057867
PKB-03-001,Kabupaten Banyuasin,100000000605
PKB-03-002,Kabupaten Banyuasin,100000000606
PKB-03-003,Kabupaten Banyuasin,100000000607
PKB-03-004,Kabupaten Banyuasin,100000000608
PKB-03-005,Kabupaten Banyuasin,100000000609
PKB-03-006,Kabupaten Banyuasin,100000000610
PKB-03-007,Kabupaten Banyuasin,100000000611
PKB-03-008,Kabupaten Banyuasin,100000000612
PKB-03-009,Kabupaten Banyuasin,100000002731
PKB-03-010,Kabupaten Banyuasin,100000002733
PKB-03-011,Kabupaten Banyuasin,100000002734
PKB-03-012,Kabupaten Banyuasin,100000002735
PKB-03-013,Kabupaten Banyuasin,100000002736
PKB-03-014,Kabupaten Banyuasin,100000002737
PKB-03-015,Kabupaten Banyuasin,100000002738
PKB-03-016,Kabupaten Banyuasin,100000002739
PKB-03-017,Kabupaten Banyuasin,100000002740
PKB-03-018,Kabupaten Banyuasin,100000002741
PKB-03-019,Kabupaten Banyuasin,100000002742
PKB-03-020,Kabupaten Banyuasin,100000002743
PKB-03-021,Kabupaten Banyuasin,100000002744
PKB-03-022,Kabupaten Banyuasin,100000002745
PKB-03-023,Kabupaten Banyuasin,100000002746
PKB-03-024,Kabupaten Banyuasin,100000002747
PKB-03-025,Kabupaten Banyuasin,100000002748
PKB-03-026,Kabupaten Banyuasin,100000002749
PKB-03-027,Kabupaten Banyuasin,100000004981
PKB-03-028,Kabupaten Banyuasin,100000006041
PKB-03-029,Kabupaten Banyuasin,100000013047
PKB-03-030,Kabupaten Banyuasin,100000014123
PKB-03-031,Kabupaten Banyuasin,100000015242
PKB-03-032,Kabupaten Banyuasin,100000057682
PKB-03-033,Kabupaten Banyuasin,100000057688
PKB-03-034,Kabupaten Banyuasin,100000057689
PKB-03-035,Kabupaten Banyuasin,100000057700
PKB-03-036,Kabupaten Banyuasin,100000057704
PKB-03-037,Kabupaten Banyuasin,100000057718
PKB-03-038,Kabupaten Banyuasin,100000057719
PKB-03-039,Kabupaten Banyuasin,100000058674
PKJ-10-001,Kabupaten Pangkajene Kepulauan,100000000613
PKJ-10-002,Kabupaten Pangkajene Kepulauan,100000000614
PKJ-10-003,Kabupaten Pangkajene Kepulauan,100000000615
PKJ-10-004,Kabupaten Pangkajene Kepulauan,100000002750
PKJ-10-005,Kabupaten Pangkajene Kepulauan,100000002752
PKJ-10-006,Kabupaten Pangkajene Kepulauan,100000002753
PKJ-10-007,Kabupaten Pangkajene Kepulauan,100000002755
PKJ-10-008,Kabupaten Pangkajene Kepulauan,100000002756
PKJ-10-009,Kabupaten Pangkajene Kepulauan,100000002757
PKJ-10-010,Kabupaten Pangkajene Kepulauan,100000002758
PKJ-10-011,Kabupaten Pangkajene Kepulauan,100000013055
PKJ-10-012,Kabupaten Pangkajene Kepulauan,100000014758
PKJ-10-013,Kabupaten Pangkajene Kepulauan,100000052774
PKK-02-001,Kabupaten Pelalawan,100000000616
PKK-02-002,Kabupaten Pelalawan,100000002759
PKK-02-003,Kabupaten Pelalawan,100000004908
PKL-06-001,Kota Pekalongan,100000002039
PKL-06-002,Kota Pekalongan,100000002041
PKL-06-003,Kota Pekalongan,100000013058
PKL-06-004,Kota Pekalongan,100000013059
PKL-06-005,Kota Pekalongan,100000013062
PKL-06-006,Kota Pekalongan,100000015244
PKL-06-007,Kota Pekalongan,100000018193
PKY-10-001,Kabupaten Mamuju Utara,100000002760
PKY-10-002,Kabupaten Mamuju Utara,100000002761
PKY-10-003,Kabupaten Mamuju Utara,100000005069
PLG-03-001,Kota Palembang,100000000617
PLG-03-002,Kota Palembang,100000001316
PLG-03-003,Kota Palembang,100000002763
PLG-03-004,Kota Palembang,100000002764
PLG-03-005,Kota Palembang,100000002767
PLG-03-006,Kota Palembang,100000006175
PLG-03-007,Kota Palembang,100000006194
PLG-03-008,Kota Palembang,100000013064
PLG-03-009,Kota Palembang,100000014759
PLG-03-010,Kota Palembang,100000014760
PLG-03-011,Kota Palembang,100000014761
PLG-03-012,Kota Palembang,100000015246
PLI-09-001,Kabupaten Tanah Laut,100000002771
PLI-09-002,Kabupaten Tanah Laut,100000002773
PLI-09-003,Kabupaten Tanah Laut,100000013072
PLI-09-004,Kabupaten Tanah Laut,100000014762
PLI-09-005,Kabupaten Tanah Laut,100000014763
PLI-09-006,Kabupaten Tanah Laut,100000015247
PLI-09-007,Kabupaten Tanah Laut,100000051423
PLI-09-008,Kabupaten Tanah Laut,100000051425
PLJ-02-001,Kabupaten Dharmasraya,100000002775
PLJ-02-002,Kabupaten Dharmasraya,100000002776
PLJ-02-003,Kabupaten Dharmasraya,100000002777
PLJ-02-004,Kabupaten Dharmasraya,100000002778
PLJ-02-005,Kabupaten Dharmasraya,100000002779
PLJ-02-006,Kabupaten Dharmasraya,100000002780
PLJ-02-007,Kabupaten Dharmasraya,100000002781
PLJ-02-008,Kabupaten Dharmasraya,100000005977
PLJ-02-009,Kabupaten Dharmasraya,100000057664
PLJ-02-010,Kabupaten Dharmasraya,100000058747
PLK-09-001,Kota Palangkaraya,100000000620
PLK-09-002,Kota Palangkaraya,100000000621
PLK-09-003,Kota Palangkaraya,100000002782
PLK-09-004,Kota Palangkaraya,100000002784
PLK-09-005,Kota Palangkaraya,100000005816
PLK-09-006,Kota Palangkaraya,100000006456
PLK-09-007,Kota Palangkaraya,100000007307
PLK-09-008,Kota Palangkaraya,100000008231
PLP-10-001,Kota Palopo,100000000623
PLP-10-002,Kabupaten Luwu,100000000624
PLP-10-003,Kota Palopo,100000000625
PLP-10-004,Kabupaten Luwu,100000000626
PLP-10-005,Kabupaten Luwu,100000000627
PLP-10-006,Kabupaten Luwu,100000000628
PLP-10-007,Kota Palopo,100000002790
PLP-10-008,Kabupaten Luwu,100000002792
PLP-10-009,Kabupaten Luwu,100000002793
PLP-10-010,Kabupaten Luwu,100000002794
PLP-10-011,Kabupaten Luwu,100000002795
PLP-10-012,Kabupaten Luwu,100000002796
PLP-10-013,Kabupaten Luwu,100000005018
PLP-10-014,Kota Palopo,100000013076
PLP-10-015,Kabupaten Luwu,100000013079
PLP-10-016,Kabupaten Luwu,100000013080
PLP-10-017,Kota Palopo,100000013907
PLP-10-018,Kota Palopo,100000014764
PLP-10-019,Kabupaten Luwu,100000022217
PLP-10-020,Kabupaten Luwu,100000051505
PLW-10-001,Kabupaten Polewali Mandar,100000000629
PLW-10-002,Kabupaten Polewali Mandar,100000002797
PLW-10-003,Kabupaten Polewali Mandar,100000002799
PLW-10-004,Kabupaten Polewali Mandar,100000002801
PLW-10-005,Kabupaten Polewali Mandar,100000002802
PLW-10-006,Kabupaten Polewali Mandar,100000013083
PLW-10-007,Kabupaten Polewali Mandar,100000015248
PLW-10-008,Kabupaten Polewali Mandar,100000044554
PLW-10-009,Kabupaten Polewali Mandar,100000057809
PLW-10-010,Kabupaten Polewali Mandar,100000057853
PLW-10-011,Kabupaten Polewali Mandar,100000057866
PMK-07-001,Kabupaten Pamekasan,100000002803
PMK-07-002,Kabupaten Pamekasan,100000002805
PMK-07-003,Kabupaten Pamekasan,100000005341
PMK-07-004,Kabupaten Pamekasan,100000005342
PMK-07-005,Kabupaten Pamekasan,100000015249
PMK-07-006,Kabupaten Pamekasan,100000015250
PML-06-001,Kabupaten Pemalang,100000000630
PML-06-002,Kabupaten Pemalang,100000002807
PML-06-003,Kabupaten Pemalang,100000002809
PML-06-004,Kabupaten Pemalang,100000002810
PML-06-005,Kabupaten Pemalang,100000002812
PML-06-006,Kabupaten Pemalang,100000002813
PML-06-007,Kabupaten Pemalang,100000002814
PML-06-008,Kabupaten Pemalang,100000005322
PML-06-009,Kabupaten Pemalang,100000005805
PML-06-010,Kabupaten Pemalang,100000014766
PML-06-011,Kabupaten Pemalang,100000014767
PMN-02-001,Kota Pariaman,100000002599
PMN-02-002,Kota Pariaman,100000013085
PMN-02-003,Kota Pariaman,100000057644
PMS-01-001,Kota Pematangsiantar,100000000631
PMS-01-002,Kabupaten Simalungun,100000000633
PMS-01-003,Kabupaten Simalungun,100000000635
PMS-01-004,Kabupaten Simalungun,100000000655
PMS-01-005,Kota Pematangsiantar,100000002815
PMS-01-006,Kabupaten Simalungun,100000002819
PMS-01-007,Kabupaten Simalungun,100000002820
PMS-01-008,Kabupaten Simalungun,100000002821
PMS-01-009,Kabupaten Simalungun,100000002822
PMS-01-010,Kabupaten Simalungun,100000002823
PMS-01-011,Kabupaten Simalungun,100000002824
PMS-01-012,Kabupaten Simalungun,100000002915
PMS-01-013,Kabupaten Simalungun,100000004869
PMS-01-014,Kabupaten Simalungun,100000005132
PMS-01-015,Kabupaten Simalungun,100000005899
PMS-01-016,Kabupaten Simalungun,100000005900
